Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,facenumber_in_poster,num_user_for_reviews,language,content_rating,budget,title_year,imdb_score,aspect_ratio,num_Key_words,movies_made,main_genre,num_genre,num_top_actors,num_pop_actors
train,1,53,105,17049314.894494023,Batman: The MovieÂ ,22975,1,155,English,Approved,1377800,1966,6.5,1.85,1,1,Adventure,3,0,0
train,1,43,95,695229,Trees LoungeÂ ,11369,1,65,English,R,1300000,1996,7.2,1.85,0,2,Comedy,2,1,0
train,1,15,135,638951,Journey from the FallÂ ,775,2,19,Other,R,1592000,2006,7.4,1.85,2,1,Drama,1,0,0
train,1,14,105,609042,The BasketÂ ,449,2,38,English,PG,1300000,1999,6.5,1.85,4,1,Drama,1,0,0
train,1,16,82,21.770702230136557,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About ItÂ ,5579,3,42,English,R,1300000,2010,2.7,1.85,3,2,Comedy,1,0,0
train,1,24,103,36279760.479483366,Forget Me NotÂ ,4866,1,38,English,R,1300000,2009,5.2,2.35,0,1,Horror,3,0,1
train,0,144,130,23701751.166355636,RebeccaÂ ,87424,2,276,English,Not Rated,1288000,1940,8.2,1.37,2,7,Drama,4,0,0
train,1,242,87,19100000,Friday the 13th Part 2Â ,39690,0,394,English,R,1250000,1981,6.1,1.85,0,5,Horror,3,0,0
train,0,97,101,45225500.184320875,The Lost WeekendÂ ,24959,4,136,English,Not Rated,1250000,1945,8,1.37,0,4,Drama,2,0,0
train,1,16,80,2833383,Filly BrownÂ ,910,1,11,English,R,427000,2012,5.7,2.35,0,2,Drama,2,0,0
train,1,7,87,50325.34555196271,The Lion of JudahÂ ,458,0,3,English,PG,15000000,2011,3.7,1.78,0,1,Animation,1,0,0
train,1,74,92,47866987.48234881,NiagaraÂ ,11047,0,116,English,Approved,1250000,1953,7.1,1.37,1,1,Crime,3,0,0
train,0,74,118,9279625.406809978,How Green Was My ValleyÂ ,15840,5,124,English,Approved,1250000,1941,7.8,1.37,2,4,Drama,2,0,0
train,1,46,123,34220812.524708785,Da Sweet Blood of JesusÂ ,794,0,9,English,Unknown,1420000,2014,4.1,2.35,2,16,Comedy,3,0,0
train,1,58,100,24741700,"Sex, Lies, and VideotapeÂ ",37785,2,95,English,R,1200000,1989,7.2,1.85,2,14,Drama,1,0,0
train,1,287,103,55153403,SawÂ ,299127,0,1509,English,R,1200000,2004,7.7,1.85,2,7,Horror,3,0,0
train,1,100,100,18488314,Super TroopersÂ ,76151,0,333,English,R,1200000,2001,7.1,1.85,2,4,Comedy,3,0,0
train,1,5,99,34305879.41719493,The AlgerianÂ ,101,6,1,English,Unknown,1300000,2014,7.6,1.85,1,1,Action,3,0,0
train,1,122,111,9180275,You Can Count on MeÂ ,22145,0,231,English,R,1200000,2000,7.7,1.85,3,2,Drama,1,1,0
train,1,73,99,75354225.17712554,The Trouble with HarryÂ ,24891,0,150,English,Approved,1200000,1955,7.2,1.5,1,7,Comedy,3,0,0
train,1,99,85,2199853,But I'm a CheerleaderÂ ,19986,1,186,English,R,1200000,1999,6.6,1.85,2,2,Comedy,2,0,0
train,1,10,113,2859955,Home RunÂ ,2417,2,32,English,PG13,1200000,2013,6,2.35,2,1,Drama,2,1,0
train,1,173,99,2812029,Reservoir DogsÂ ,664719,0,931,English,R,1200000,1992,8.4,2.35,0,8,Crime,3,1,0
train,0,7,83,88241313.96868409,The Blue BirdÂ ,1047,1,25,English,Approved,1747150.61444342,1940,6.5,1.37,0,2,Drama,3,0,0
train,1,38,108,594904,Blue Like JazzÂ ,2582,0,89,English,PG13,1200000,2012,6,1.85,3,1,Comedy,2,0,0
train,1,12,88,58936,Down and Out with the DollsÂ ,91,0,4,English,R,1200000,2001,6.1,1.78,2,1,Comedy,2,0,0
train,1,51,88,61224936.72293623,Grand Theft ParsonsÂ ,2953,1,38,English,PG13,28685809.07072051,2003,6.1,1.85,1,1,Adventure,3,0,0
train,0,24,100,32915163.665890686,The Charge of the Light BrigadeÂ ,3418,3,52,English,Approved,1200000,1936,7.1,1.37,0,3,Action,4,0,0
train,1,9,91,2850263,AirborneÂ ,5061,0,70,English,PG,2600000,1993,6.2,1.85,2,3,Adventure,3,0,0
train,1,30,97,54631107.07066011,Cotton Comes to HarlemÂ ,1172,1,27,English,R,1200000,1970,6.6,1.85,6,1,Action,2,0,0
train,1,91,94,16101109,Waiting...Â ,76467,3,236,English,R,3000000,2005,6.8,1.85,3,1,Comedy,1,1,0
train,1,57,92,1400000,From a Whisper to a ScreamÂ ,1324,0,37,English,R,1100000,1987,5.9,1.85,2,1,Action,4,0,0
train,1,12,105,247740,Sex with StrangersÂ ,285,0,8,English,Unknown,1317194.982871189,2002,4.7,1.33,1,1,Documentary,2,0,0
train,1,17,89,15750777.424909795,The Dead UndeadÂ ,737,1,15,English,R,1100000,2010,3,1.85,1,1,Action,3,0,0
train,1,242,82,85319259.45713669,CasablancaÂ ,387508,4,1123,English,PG,950000,1942,8.6,1.37,2,3,Drama,3,0,0
train,1,87,89,9066743.914532933,Silent RunningÂ ,20678,1,199,English,PG,1000000,1972,6.7,1.85,0,1,Drama,2,1,0
train,1,141,145,117235247,RockyÂ ,375240,0,542,English,PG,960000,1976,8.1,1.33,2,2,Drama,2,1,0
train,1,270,83,31537320,UnfriendedÂ ,44329,0,309,English,R,1000000,2014,5.7,1.85,1,1,Horror,3,0,0
train,1,211,110,52351564.71751201,Taxi DriverÂ ,507063,1,881,English,R,1300000,1976,8.3,1.85,0,20,Crime,2,1,1
train,1,161,91,17986000,The HowlingÂ ,22773,0,195,English,R,1000000,1981,6.6,1.85,0,6,Horror,1,0,0
train,1,270,86,18112929,Chernobyl DiariesÂ ,52642,0,271,English,R,1000000,2012,5,1.85,0,1,Horror,4,0,0
train,1,29,120,20773070,God's Not Dead 2Â ,4501,11,102,English,PG,5000000,2016,3.4,2.35,1,1,Drama,1,0,0
train,1,137,90,10042266,Cry_WolfÂ ,23021,0,220,English,PG13,1000000,2005,5.9,2.35,4,3,Drama,4,1,0
train,1,377,112,9701559,Blue ValentineÂ ,141425,0,283,English,R,3500000,2010,7.4,1.66,7,2,Drama,2,1,1
train,1,169,103,9013113,TransamericaÂ ,36321,2,230,English,R,1000000,2005,7.4,1.85,4,1,Adventure,3,0,0
train,1,225,83,53245055,The Devil InsideÂ ,30570,0,290,English,R,1000000,2012,4.2,1.85,0,3,Horror,1,0,0
train,1,101,109,9000000,Beyond the Valley of the DollsÂ ,7584,8,137,English,NC17,900000,1970,6.2,2.35,2,1,Comedy,3,0,0
train,0,39,89,41975464.66352122,Love Me TenderÂ ,2636,1,36,English,Unknown,1000000,1956,6.2,2.35,2,1,Drama,3,0,0
train,1,372,96,23808111,An Inconvenient TruthÂ ,67654,0,504,English,PG,15014242.944999037,2006,7.5,1.85,0,3,Documentary,1,0,0
train,1,129,122,5355376,Shine a LightÂ ,9638,0,67,English,PG13,18850864.701630495,2008,7.2,1.85,5,20,Biography,3,0,0
train,1,285,100,7186670,The Green InfernoÂ ,21468,0,164,English,R,6000000,2013,5.4,2.35,1,3,Adventure,2,0,0
train,1,337,95,5997134,The SessionsÂ ,36381,3,126,English,R,1000000,2012,7.2,1.85,2,1,Biography,4,0,0
train,1,120,94,4417124,"Food, Inc.Â ",42389,0,183,English,PG,1453141.206156362,2008,7.9,1.78,0,1,Documentary,1,0,0
train,1,185,93,5283379,The Skeleton TwinsÂ ,31254,2,79,English,R,24685201.797169626,2014,6.8,2.35,2,1,Comedy,2,0,0
train,1,348,102,2981638,Martha Marcy May MarleneÂ ,40425,0,186,English,R,32143096.760225173,2011,6.9,2.35,3,1,Drama,3,0,0
train,1,149,91,4946250,20 Feet from StardomÂ ,9540,0,80,English,PG13,1000000,2013,7.4,1.78,1,1,Documentary,2,0,0
train,1,54,84,1950218,Two Girls and a GuyÂ ,5933,3,102,English,R,1000000,1997,5.6,1.85,1,2,Comedy,2,1,1
train,1,87,92,1677838,Who Killed the Electric Car?Â ,11283,0,155,English,PG,1000000,2006,7.7,1.75,4,1,Documentary,1,0,0
train,1,51,94,1744858,The Broken Hearts Club: A Romantic ComedyÂ ,6084,1,120,English,R,1000000,2000,7,2.35,2,1,Comedy,4,1,0
train,1,260,92,10486129.258143747,Bubba Ho-TepÂ ,38893,2,366,English,R,1000000,2002,7.2,1.85,3,3,Comedy,3,0,0
train,1,16,100,982214,SlamÂ ,1976,0,51,English,R,1000000,1998,7.2,1.85,2,1,Drama,1,0,0
train,1,12,119,798341,Brigham CityÂ ,983,0,63,English,PG13,1000000,2001,7.2,1.85,2,1,Crime,3,0,0
train,1,59,92,582024,OrgazmoÂ ,30396,0,168,English,NC17,1000000,1997,6.2,1.85,2,3,Comedy,2,0,0
train,1,88,108,548712,All the Real GirlsÂ ,9233,0,126,English,R,2500000,2003,6.9,2.35,3,8,Drama,2,1,0
train,1,28,97,464655,Dream with the FishesÂ ,1524,0,29,English,R,1000000,1997,7,1.85,0,1,Comedy,2,0,0
train,1,44,88,464126,Blue CarÂ ,3142,0,68,English,R,1000000,2002,6.7,1.85,1,2,Drama,1,0,0
train,1,117,100,750100,Palo AltoÂ ,19752,0,61,English,R,16501584.652790865,2013,6.3,1.85,4,1,Drama,1,1,0
train,1,117,88,104077,Wristcutters: A Love StoryÂ ,46076,2,88,English,R,1000000,2006,7.4,1.78,1,1,Comedy,4,0,0
train,1,140,106,334658,I OriginsÂ ,75633,0,160,English,R,15358019.660910305,2014,7.3,2.39,0,2,Drama,3,0,0
train,1,29,79,279282,The Battle of Shaker HeightsÂ ,3806,2,49,English,PG13,1000000,2003,6.1,1.85,3,1,Comedy,3,0,0
train,1,84,53,274661,Taxi to the Dark SideÂ ,10564,0,40,English,R,1000000,2007,7.7,1.85,0,1,Crime,3,0,0
train,1,2,112,96734,HardflipÂ ,606,3,5,English,PG13,1000000,2012,5.6,1.85,2,1,Action,2,0,1
train,1,238,95,100659,The House of the DevilÂ ,30160,0,193,English,R,900000,2009,6.4,1.85,4,2,Horror,1,0,0
train,1,112,93,48430,The Perfect HostÂ ,20176,1,73,English,R,500000,2010,6.8,1.85,1,1,Comedy,3,0,0
train,1,33,88,21210,Safe MenÂ ,2735,0,52,English,R,1000000,1998,6.1,1.85,0,3,Comedy,2,0,0
train,1,95,98,22434,The Last Big ThingÂ ,334,1,17,English,R,11836894.066868355,1996,6.9,1.85,1,1,Comedy,2,0,0
train,1,29,82,12996,The SpecialsÂ ,1938,0,54,English,R,1000000,2000,6,1.85,0,2,Action,4,1,0
train,1,3,89,26210062.249147136,16 to LifeÂ ,397,1,6,English,Unknown,1000000,2009,6.3,1.78,3,1,Comedy,2,0,0
train,0,71,78,10018,Alone with HerÂ ,3228,0,31,English,Not Rated,1000000,2006,6.1,1.85,2,1,Crime,3,0,0
train,1,36,97,62480,Creative ControlÂ ,1048,1,7,English,R,1000000,2015,5.5,2.39,0,1,Drama,2,0,0
train,1,3,97,13380518.114134425,The Helix... LoadedÂ ,534,2,9,English,R,1000000,2005,1.9,1.78,3,1,Action,5,0,0
train,1,9,96,703,The Jimmy ShowÂ ,480,3,21,English,R,1500000,2001,5.4,1.85,3,1,Comedy,2,0,0
train,1,14,76,2978134.0197886694,Loving AnnabelleÂ ,9190,0,75,English,Not Rated,1000000,2006,6.7,1.85,8,1,Drama,2,0,0
train,1,6,90,3240559.489664433,Frat PartyÂ ,1612,4,28,English,R,1000000,2009,2.8,16,1,1,Comedy,1,0,0
train,1,12,93,13046123.418301042,The Poker HouseÂ ,3943,3,24,English,R,10294029.0845894,2008,6.5,1.85,3,1,Drama,1,2,1
train,1,64,89,857594.7501777095,ZMD: Zombies of Mass DestructionÂ ,3650,0,39,English,R,500000,2009,5.1,1.85,2,1,Comedy,3,0,0
train,1,7,83,28464821.2452883,Snow White: A Deadly SummerÂ ,634,1,14,English,PG13,1000000,2012,2.2,1.78,2,2,Horror,1,0,0
train,1,21,90,660763.0442991252,My Last Day Without YouÂ ,982,1,12,English,Unknown,1000000,2011,5.7,1.66,4,1,Comedy,3,0,0
train,1,1,84,4696867.569086275,Doc Holliday's RevengeÂ ,93,3,6,English,PG13,1000000,2014,3.8,1.78,1,2,Other,1,0,0
train,1,39,95,13853417.730181465,Fear ClinicÂ ,6256,0,19,English,R,1000000,2015,5.2,2.35,1,1,Horror,1,0,0
train,1,150,93,11014659.879771432,Zombie HunterÂ ,2057,2,30,English,Not Rated,1000000,2013,3.5,2.35,0,1,Action,3,0,0
train,0,134,108,9600000,On the WaterfrontÂ ,100890,2,281,English,Not Rated,910000,1954,8.2,1.85,2,3,Crime,3,0,0
train,1,18,100,20186,L!fe HappensÂ ,6025,8,15,English,R,930000,2011,5.7,2.35,3,1,Comedy,1,0,0
train,1,231,104,1007962,Hard CandyÂ ,131969,0,651,English,R,950000,2005,7.1,2.35,0,3,Crime,3,0,0
train,1,65,91,381186,The QuietÂ ,13485,0,90,English,R,900000,2005,6.4,2.35,3,2,Drama,2,0,0
train,1,327,85,16097842,Fruitvale StationÂ ,53919,0,168,English,R,900000,2013,7.5,1.85,2,2,Biography,3,0,0
train,1,116,70,102797150,BambiÂ ,94225,0,136,English,Approved,7619790.3054963285,1942,7.4,1.33,0,3,Animation,3,0,0
train,1,35,107,819939,Latter DaysÂ ,14580,2,252,English,R,850000,2003,7.2,1.85,3,2,Comedy,3,1,1
train,1,115,88,1243961,"For a Good Time, Call...Â ",13421,0,34,English,R,850000,2012,6,2.35,4,1,Comedy,1,0,0
train,1,193,92,3094687,Celeste & Jesse ForeverÂ ,24391,2,61,English,R,23485951.66487088,2012,6.7,2.35,3,2,Comedy,3,0,0
train,1,16,95,15278,Time ChangerÂ ,1742,1,158,English,PG,825000,2002,5.6,1.85,1,1,Drama,3,0,0
train,1,74,88,4771000,Welcome to the DollhouseÂ ,26513,1,174,English,R,800000,1995,7.5,1.85,1,3,Comedy,2,0,0
train,1,11,114,1001437,Ruby in ParadiseÂ ,2039,1,28,English,R,800000,1993,7.2,1.85,0,2,Drama,2,0,0
train,1,5,95,21930229.45513065,Harrison MontgomeryÂ ,59,2,1,English,Unknown,850000,2008,7.4,1.78,4,1,Drama,1,1,0
train,1,100,112,115000000,American GraffitiÂ ,63839,1,238,English,PG,777000,1973,7.5,2.35,4,5,Comedy,3,1,0
train,1,21,75,21144478.171887144,Iraq for Sale: The War ProfiteersÂ ,1477,0,24,English,Unknown,750000,2006,7.7,1.78,2,2,Documentary,2,0,0
train,1,82,86,5518918,Aqua Teen Hunger Force Colon Movie Film for TheatersÂ ,12160,0,73,English,R,750000,2007,6.9,1.85,3,1,Action,6,0,0
train,1,5,89,7705974,Kevin Hart: Laugh at My PainÂ ,3543,1,8,English,R,10286331.159214336,2011,7.5,1.85,0,2,Comedy,2,0,0
train,1,292,101,77501,The InnkeepersÂ ,27260,0,247,English,R,750000,2011,5.5,2.35,2,2,Horror,1,0,0
train,1,31,88,47329,Interview with the AssassinÂ ,1661,0,31,English,R,750000,2002,6.6,1.78,0,4,Drama,1,0,0
train,1,233,90,29172018.99164809,All the Boys Love Mandy LaneÂ ,25951,1,129,English,R,750000,2006,5.6,2.35,4,4,Horror,1,0,0
train,1,8,95,21391647.087792885,BledÂ ,851,0,30,English,R,750000,2009,3.1,1.85,3,1,Horror,1,0,0
train,0,153,85,29386574.381830197,High NoonÂ ,80193,0,333,English,PG,750000,1952,8.1,1.37,1,4,Other,2,0,0
train,1,53,170,7830611,Hoop DreamsÂ ,18980,0,74,English,PG13,700000,1994,8.3,1.33,4,2,Documentary,3,0,0
train,1,49,86,3278611,RizeÂ ,2877,0,46,English,PG13,764614.531436671,2005,7.1,1.33,0,1,Documentary,2,0,0
train,1,23,104,32222941.71504994,The Sisterhood of NightÂ ,1354,1.4083723653395785,17,English,PG13,1000000,2014,6.3,2.35,1,1,Drama,3,0,0
train,1,208,106,2694973,Half NelsonÂ ,70885,2,189,English,R,700000,2006,7.2,1.85,2,1,Drama,1,1,1
train,0,143,90,169719,Escape from TomorrowÂ ,7384,0,79,English,Not Rated,12927014.87763152,2013,5.2,1.85,4,1,Fantasy,2,0,0
train,1,34,90,85296690.9886613,AfterÂ ,3699,0,27,English,PG13,650000,2012,5.4,2.35,0,1,Fantasy,4,0,0
train,0,66,81,3000000,Top HatÂ ,13269,2,98,English,Approved,609000,1935,7.8,1.37,0,1,Comedy,3,0,0
train,0,360,81,140530114,The Blair Witch ProjectÂ ,186786,0,3400,English,R,60000,1999,6.4,1.33,0,1,Horror,1,0,0
train,1,53,215,13300000,WoodstockÂ ,12631,0,63,English,R,600000,1970,8.1,2.2,1,1,Documentary,3,0,0
train,1,82,83,30524228.317164995,The Kentucky Fried MovieÂ ,13915,0,109,English,R,650000,1977,6.5,1.85,0,5,Comedy,1,0,0
train,1,15,106,171988,Mercy StreetsÂ ,448,1,16,English,PG13,600000,2000,5.6,1.85,1,2,Action,3,0,0
train,1,121,103,23616,Arnolds ParkÂ ,94,4,4,English,PG13,600000,2007,5.6,1.78,0,1,Mystery,2,0,0
train,1,18,90,13493,Broken VesselsÂ ,531,0,19,English,R,600000,1998,6.6,1.85,1,1,Drama,1,0,0
train,1,50,122,33451479,FireproofÂ ,17068,0,215,English,PG,500000,2008,6.5,1.85,2,4,Drama,2,0,0
train,1,5,86,39552600,BenjiÂ ,3411,0,36,English,G,500000,1974,6.1,1.85,3,1,Adventure,3,0,0
train,1,235,79,30500882,Open WaterÂ ,42256,1,916,English,R,500000,2003,5.7,1.85,4,1,Adventure,5,0,0
train,1,95,97,17000000,Kingdom of the SpidersÂ ,3274,0,84,English,PG,500000,1977,5.9,1.85,2,1,Horror,2,0,0
train,1,84,105,8044906,Mad Hot BallroomÂ ,3156,2,65,English,PG,3365969.283356514,2005,7.5,1.85,4,1,Documentary,3,0,0
train,1,154,89,5739376,The Station AgentÂ ,58260,0,286,English,R,500000,2003,7.7,1.85,2,2,Comedy,2,1,1
train,1,88,94,3117666,WordplayÂ ,3394,0,43,English,PG,2298320.7349861455,2006,7.4,1.66,2,1,Documentary,1,0,0
train,1,29,93,906666,Sholem Aleichem: Laughing in the DarknessÂ ,154,1,5,English,Unrated,500000,2011,6.8,16,0,1,Documentary,1,0,0
train,1,46,86,1114943,GrooveÂ ,3562,0,74,English,R,500000,2000,6.5,1.85,1,2,Drama,2,0,0
train,1,54,111,985341,Twin Falls IdahoÂ ,3479,0,87,English,R,500000,1999,7.3,1.85,1,4,Drama,1,0,0
train,1,126,90,603943,Mean CreekÂ ,26407,0,154,English,R,500000,2004,7.3,1.85,1,1,Crime,2,0,0
train,0,17,86,334041,Hurricane StreetsÂ ,1038,3,21,English,R,500000,1997,6.5,1.85,2,2,Crime,3,0,0
train,1,25,98,295468,Never AgainÂ ,709,1,34,English,R,500000,2001,6,1.85,6,1,Comedy,2,1,1
train,1,11,91,243347,Civil BrandÂ ,553,3,24,English,R,500000,2002,5.3,1.85,5,1,Crime,3,0,0
train,1,81,91,154077,Lonesome JimÂ ,6884,0,53,English,R,500000,2005,6.6,1.85,0,2,Comedy,2,0,0
train,1,155,90,342936,Drinking BuddiesÂ ,45928,5,106,English,R,23222292.62902083,2013,6.1,2.35,4,2,Comedy,3,2,0
train,1,35,84,52850,Finishing the Game: The Search for a New Bruce LeeÂ ,1656,0,12,English,Not Rated,500000,2007,6.2,1.85,0,5,Comedy,1,0,0
train,1,9,100,31937,Kiss the BrideÂ ,1358,3,10,English,R,500000,2007,5.7,1.85,7,2,Comedy,2,0,0
train,1,17,112,13134,The Slaughter RuleÂ ,2004,2,32,English,R,500000,2002,6.1,2.35,4,1,Drama,2,1,1
train,1,2,87,19686022.15316551,The CaliforniansÂ ,299,3,11,English,PG,4607521.356086196,2005,5,1.85,1,1,Drama,1,0,0
train,1,29,87,1332,Detention of the DeadÂ ,2038,6,20,English,Not Rated,500000,2012,4.6,2.35,4,1,Comedy,2,0,0
train,1,24,87,15595228.785457797,Everything Put TogetherÂ ,601,0,10,English,R,100000,2000,6.6,1.85,1,7,Drama,1,0,0
train,1,166,102,316842,Good KillÂ ,15756,0,68,English,R,19528044.7886494,2014,6.4,2.35,0,5,Drama,2,1,0
train,1,121,127,7906561.59626576,Insomnia ManicaÂ ,16,0,3,English,Unknown,500000,2005,5.8,1.33,0,1,Other,1,0,0
train,1,9,96,1176739.886243175,The Outrageous Sophie TuckerÂ ,38,1,3,English,Unknown,500000,2014,7.2,1.33,0,1,Documentary,1,0,0
train,1,64,104,161244.30919163392,Girls Gone DeadÂ ,2012,2,28,English,R,500000,2012,3.5,2.35,2,1,Comedy,2,0,0
train,1,10,97,1158142.6981641494,Alleluia! The Devil's CarnivalÂ ,259,5,20,English,Unknown,500000,2016,7.4,1.78,1,5,Horror,2,0,0
train,1,96,91,21546404.46553395,The Toxic AvengerÂ ,19253,0,147,English,Unrated,475000,1984,6.2,1.85,1,2,Action,4,0,0
train,1,8,91,2712293,Straight Out of BrooklynÂ ,475,4,11,English,R,450000,1991,5.9,1.85,4,2,Crime,2,0,0
train,1,88,103,23000,Poultrygeist: Night of the Chicken DeadÂ ,5931,0,58,English,Unrated,500000,2006,6.2,1.85,0,1,Comedy,3,0,0
train,1,71,98,2938208,MetropolitanÂ ,7143,1,52,English,PG13,225000,1990,7.5,1.66,2,2,Comedy,3,0,0
train,1,15,81,6258621.374540591,RoadsideÂ ,268,0,6,English,Unknown,5873511.704280602,2013,4.1,16,2,1,Drama,4,0,0
train,1,220,92,44540956,Napoleon DynamiteÂ ,161448,0,1473,English,PG,400000,2004,6.9,1.85,5,1,Comedy,1,0,0
train,1,279,90,258113,Blue RuinÂ ,42678,0,135,English,R,1066167,2013,7.1,2.35,3,2,Crime,3,0,0
train,0,86,91,1293295,Dogtown and Z-BoysÂ ,10366,0,88,English,PG13,1347153.4127275317,2001,7.7,1.37,1,1,Documentary,2,0,0
train,1,69,90,1689999,QuinceaÃ±eraÂ ,3675,1,48,Other,R,400000,2006,7.1,2.35,2,2,Drama,1,0,0
train,1,8,96,11798,Gory Gory HallelujahÂ ,179,2,18,English,Unknown,100000,2003,4.7,1.78,0,1,Comedy,4,0,0
train,1,72,88,592014,TarnationÂ ,5709,3,114,English,Unrated,218,2003,7.2,1.37,1,1,Biography,2,0,0
train,1,148,101,80276912,What Happens in VegasÂ ,140740,2,151,English,PG13,35000000,2008,6.1,2.35,4,2,Comedy,2,0,0
train,0,8,84,25918,FabledÂ ,191,0,10,English,R,3640982.3957756595,2002,5.8,1.78,0,1,Drama,4,0,0
train,0,69,123,26618768.830837596,Intolerance: Love's Struggle Throughout the AgesÂ ,10718,1,88,English,Not Rated,385907,1916,8,1.33,1,1,Drama,3,0,0
train,1,304,96,16851230.22959565,The Evil DeadÂ ,141219,0,740,English,NC17,375000,1981,7.6,1.37,3,9,Fantasy,2,0,0
train,1,110,88,1523883,MurderballÂ ,9037,1,70,English,R,1750211,2005,7.8,1.85,0,1,Documentary,2,0,0
train,1,40,90,4000000,American Ninja 2: The ConfrontationÂ ,6046,0,46,English,R,350000,1987,4.7,1.85,4,1,Action,2,0,0
train,1,4,98,17601142.573445655,Rotor DR1Â ,209,2,8,English,Unknown,350000,2015,3.4,2.35,1,1,Other,2,0,0
train,0,177,96,38435879.15685894,12 Angry MenÂ ,447785,1,888,English,Not Rated,350000,1957,8.9,1.66,1,4,Crime,2,0,0
train,1,51,83,246574,My Dog TulipÂ ,1272,0,15,English,Unknown,35738336.44696691,2009,6.9,1.85,3,1,Animation,2,0,0
train,0,124,65,81177979.19752724,It Happened One NightÂ ,64888,1,235,English,Unrated,325000,1934,8.2,1.37,3,5,Comedy,2,0,0
train,1,26,112,7707563,Tupac: ResurrectionÂ ,7687,0,32,English,R,8780843.57628399,2003,8,1.85,3,1,Biography,3,0,0
train,1,64,102,1281176,TumbleweedsÂ ,2932,1,73,English,PG13,312000,1999,6.7,1.85,3,5,Comedy,2,0,0
train,1,56,98,16115878,The ProphecyÂ ,24438,0,194,English,R,8000000,1995,6.6,2.35,1,1,Action,5,1,0
train,1,88,76,255352,Old JoyÂ ,4423,2,57,English,Unrated,300000,2006,6.7,1.66,6,3,Drama,1,0,0
train,1,189,80,856942,Wendy and LucyÂ ,12241,1,112,English,R,200000,2008,7.1,1.85,2,3,Drama,1,0,0
train,1,13,109,5199,Fighting Tommy RileyÂ ,720,0,23,English,R,200000,2004,6.6,2.35,5,1,Drama,2,0,0
train,1,164,80,90968909.98769376,Death Race 2000Â ,19875,0,147,English,R,300000,1975,6.2,1.85,2,1,Action,4,1,0
train,1,10,95,2468,Locker 13Â ,241,3,5,English,R,300000,2014,4.8,1.85,2,1,Other,1,0,0
train,1,78,96,78872715.96271731,Graduation DayÂ ,1905,0,58,English,R,250000,1981,4.5,1.85,1,1,Horror,2,0,0
train,1,131,97,22716750.330635667,Some Guy Who Kills PeopleÂ ,4550,2,58,English,R,300000,2011,6.4,1.85,0,1,Comedy,6,0,0
train,1,286,90,318622,ComplianceÂ ,24668,0,175,English,R,270000,2012,6.4,2.35,1,1,Biography,4,0,0
train,1,147,113,12006514,Chasing AmyÂ ,114070,5,500,English,R,250000,1997,7.3,1.85,4,11,Comedy,3,1,0
train,1,51,98,3799339,Better Luck TomorrowÂ ,8000,1,138,English,R,250000,2002,7.2,1.85,4,5,Crime,3,0,0
train,1,23,94,1977544,The Incredibly True Adventure of Two Girls in LoveÂ ,3513,0,36,English,R,250000,1995,6.5,1.85,2,1,Comedy,3,0,0
train,1,59,96,1050600,Chuck & BuckÂ ,4662,0,136,English,R,250000,2000,6.6,1.85,3,5,Comedy,2,0,0
train,1,9,100,902835,American DesiÂ ,1489,2,40,English,Unrated,250000,2001,6.7,1.85,2,1,Comedy,3,0,0
train,1,19,75,203134,I Married a Strange Person!Â ,1428,0,21,English,R,250000,1997,7,1.85,3,1,Animation,5,0,0
train,1,43,78,191309,NovemberÂ ,2787,1,64,English,R,150000,2004,5.5,1.85,4,2,Drama,3,0,0
train,1,206,90,3388210,Like CrazyÂ ,46813,1,150,English,PG13,250000,2011,6.7,1.78,2,1,Drama,2,1,1
train,1,121,96,14420897.95199552,Teeth and BloodÂ ,24,0,2,English,Unknown,300000,2015,4.3,16,1,1,Horror,1,0,0
train,1,27,75,47111,The MotelÂ ,1227,1,11,Other,Unknown,6513960.742256527,2005,6.8,1.85,5,1,Comedy,2,0,0
train,1,162,99,49494,The CanyonsÂ ,8511,0,87,English,R,250000,2013,3.9,2.35,0,4,Drama,2,0,0
train,1,85,92,45661,Shotgun StoriesÂ ,7148,0,32,English,PG13,9180613.28791796,2007,7.3,2.35,3,3,Drama,2,0,0
train,0,8,81,18195,The Sticky Fingers of TimeÂ ,336,0,7,English,Unknown,250000,1997,6.3,1.85,6,1,Sci-Fi,1,0,0
train,1,5,93,4140305.110515639,Sunday School MusicalÂ ,602,0,18,English,G,6310046.460897226,2008,2.5,1.85,3,1,Drama,2,0,0
train,1,66,107,82056121.82251695,InkÂ ,18486,0,215,English,Unknown,37962202.04837437,2009,7,1.78,2,1,Action,4,0,0
train,1,15,108,11074445.170338191,ButterflyÂ ,870,0,18,English,R,3353953.978224514,1982,4.5,1.85,3,1,Crime,2,0,0
train,0,48,151,75497789.67229354,The Big ParadeÂ ,4849,0,45,Other,Not Rated,245000,1925,8.3,1.33,2,3,Drama,3,0,0
train,1,17,108,750402.7931925597,Along the RoadsideÂ ,330,3,2,English,Unknown,250000,2013,7.1,1.85,0,1,Comedy,3,0,0
train,1,22,86,111300,BurnÂ ,575,0,6,English,Not Rated,225000,2012,7.5,2.35,0,1,Documentary,1,0,0
train,1,38,106,1027119,UrbaniaÂ ,2742,1,73,English,R,225000,2000,7,1.85,3,1,Drama,1,0,0
